date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-24T04:30:00Z,28.74846022,13.1,4.502403273,0,30,6/24/2022
2022-06-24T04:45:00Z,28.74846022,13.1,4.502403273,0,45,6/24/2022
2022-06-24T05:00:00Z,28.74846022,13.1,4.502403273,1,0,6/24/2022
2022-06-24T05:15:00Z,28.74846022,13.1,4.502403273,1,15,6/24/2022
2022-06-24T05:30:00Z,28.74846022,13.1,4.502403273,1,30,6/24/2022
2022-06-24T05:45:00Z,28.74846022,13.1,4.502403273,1,45,6/24/2022
2022-06-24T06:00:00Z,28.74846022,13.1,4.502403273,2,0,6/24/2022
2022-06-24T06:15:00Z,28.74846022,13.1,4.502403273,2,15,6/24/2022
2022-06-24T06:30:00Z,28.74846022,13.1,4.502403273,2,30,6/24/2022
2022-06-24T06:45:00Z,28.74846022,13.1,4.502403273,2,45,6/24/2022
2022-06-24T07:00:00Z,28.74846022,13.1,4.502403273,3,0,6/24/2022
2022-06-24T07:15:00Z,28.74846022,13.1,4.502403273,3,15,6/24/2022
2022-06-24T07:30:00Z,28.74846022,13.1,4.502403273,3,30,6/24/2022
2022-06-24T07:45:00Z,28.74846022,13.1,4.502403273,3,45,6/24/2022
2022-06-24T08:00:00Z,28.74846022,13.1,4.502403273,4,0,6/24/2022
2022-06-24T08:15:00Z,28.74846022,13.1,4.502403273,4,15,6/24/2022
2022-06-24T08:30:00Z,28.74846022,13.1,4.502403273,4,30,6/24/2022
2022-06-24T08:45:00Z,28.74846022,13.1,4.502403273,4,45,6/24/2022
2022-06-24T09:00:00Z,28.74846022,13.1,4.502403273,5,0,6/24/2022
2022-06-24T09:15:00Z,28.74846022,13.1,4.502403273,5,15,6/24/2022
2022-06-24T09:30:00Z,28.74846022,13.1,4.502403273,5,30,6/24/2022
2022-06-24T09:45:00Z,28.74846022,13.1,4.502403273,5,45,6/24/2022
2022-06-24T10:00:00Z,28.74846022,13.1,4.502403273,6,0,6/24/2022
2022-06-24T10:15:00Z,28.74846022,13.1,4.502403273,6,15,6/24/2022
2022-06-24T10:30:00Z,28.74846022,13.1,4.502403273,6,30,6/24/2022
2022-06-24T10:45:00Z,28.74846022,13.1,4.502403273,6,45,6/24/2022
2022-06-24T11:00:00Z,28.74846022,13.1,4.502403273,7,0,6/24/2022
2022-06-24T11:15:00Z,28.74846022,13.1,4.502403273,7,15,6/24/2022
2022-06-24T11:30:00Z,28.74846022,13.1,4.502403273,7,30,6/24/2022
2022-06-24T11:45:00Z,28.74846022,13.1,4.502403273,7,45,6/24/2022
2022-06-24T12:00:00Z,28.74846022,13.1,4.502403273,8,0,6/24/2022
2022-06-24T12:15:00Z,28.74846022,13.1,4.502403273,8,15,6/24/2022
2022-06-24T12:30:00Z,28.74846022,13.1,4.502403273,8,30,6/24/2022
2022-06-24T12:45:00Z,28.74846022,13.1,4.502403273,8,45,6/24/2022
2022-06-24T13:00:00Z,28.74846022,13.1,4.502403273,9,0,6/24/2022
2022-06-24T13:15:00Z,28.74846022,13.1,4.502403273,9,15,6/24/2022
2022-06-24T13:30:00Z,28.74846022,13.1,4.502403273,9,30,6/24/2022
2022-06-24T13:45:00Z,28.74846022,13.1,4.502403273,9,45,6/24/2022
2022-06-24T14:00:00Z,28.74846022,13.1,4.502403273,10,0,6/24/2022
2022-06-24T14:15:00Z,28.74846022,13.1,4.502403273,10,15,6/24/2022
2022-06-24T14:30:00Z,28.74846022,13.1,4.502403273,10,30,6/24/2022
2022-06-24T14:45:00Z,28.74846022,13.1,4.502403273,10,45,6/24/2022
2022-06-24T15:00:00Z,28.74846022,13.1,4.502403273,11,0,6/24/2022
2022-06-24T15:15:00Z,28.74846022,13.1,4.502403273,11,15,6/24/2022
2022-06-24T15:30:00Z,28.74846022,13.1,4.502403273,11,30,6/24/2022
2022-06-24T15:45:00Z,28.74846022,13.1,4.502403273,11,45,6/24/2022
2022-06-24T16:00:00Z,28.74846022,13.1,4.502403273,12,0,6/24/2022
