date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-04T05:00:00Z,30.892061000000002,13.1,6.051963000000001,1,0,2022-06-04
2022-06-04T05:15:00Z,30.875766000000002,13.1,6.051963000000001,1,15,2022-06-04
2022-06-04T05:30:00Z,30.882284000000002,13.1,6.051963000000001,1,30,2022-06-04
2022-06-04T05:45:00Z,30.888802000000002,13.1,6.051963000000001,1,45,2022-06-04
2022-06-04T06:00:00Z,30.879025000000002,13.1,6.051963000000001,2,0,2022-06-04
2022-06-04T06:15:00Z,30.882284000000002,13.1,6.048704000000001,2,15,2022-06-04
2022-06-04T06:30:00Z,30.869248000000002,13.1,6.048704000000001,2,30,2022-06-04
2022-06-04T06:45:00Z,30.89532,13.1,6.048704000000001,2,45,2022-06-04
2022-06-04T07:00:00Z,30.898579,13.1,6.048704000000001,3,0,2022-06-04
2022-06-04T07:15:00Z,30.901838000000005,13.1,6.048704000000001,3,15,2022-06-04
2022-06-04T07:30:00Z,30.89532,13.1,6.051963000000001,3,30,2022-06-04
2022-06-04T07:45:00Z,30.879025000000002,13.1,6.048704000000001,3,45,2022-06-04
2022-06-04T08:00:00Z,30.885543000000002,13.1,6.048704000000001,4,0,2022-06-04
2022-06-04T08:15:00Z,30.885543000000002,13.1,6.048704000000001,4,15,2022-06-04
2022-06-04T08:30:00Z,30.888802000000002,13.1,6.048704000000001,4,30,2022-06-04
